ProductName,Year,Month,UnitsSold,Revenue
Stevo,2024,5,1304,556044.452400001
Stevo,2024,6,819,369110.692799999
Stevo,2024,7,937,433027.2432
Stevo,2024,8,3077,1316193.8772
Stevo,2024,9,1630,717186.084
Stevo,2024,10,1540,645620.6512
Stevo,2024,11,4385,1782485.5608
Stevo,2024,12,3649,1434019.4398
Stevo,2025,1,6115,2203344.836
Stevo,2025,2,4585,1804587.17180001
Stevo,2025,3,2544,983068.376800004
Stevo,2025,4,3841,1487005.19760001
Stevo,2025,5,6375,2398189.6252
Stevo,2025,6,3747,1432962.33980001
Stevo,2025,7,6237,2297498.39500001
Stevo,2025,8,6299,2462171.2056
Stevo,2025,9,1343,614664.73
Stevo,2025,10,376,183987.2218
Stevo,2025,11,811,345535.4
Stevo,2025,12,-240,-94608.3047999999
Stevo,2026,1,-2770,-1097887.4522
Supercran,2024,1,1759,632701.5049
Supercran,2024,2,1402,504244.9497
Supercran,2024,3,2495,896178.501
Supercran,2024,4,2429,873144.7509
Supercran,2024,5,2845,1019169.4945
Supercran,2024,6,1574,566924.469
Supercran,2024,7,4576,1461548.6014
Supercran,2024,8,5528,1799867.9573
Supercran,2024,9,5007,1589051.9394
Supercran,2024,10,3878,1244775.3054
Supercran,2024,11,2663,833975.2188
Supercran,2024,12,2194,673124.7239
Supercran,2025,1,2266,693064.6758
Supercran,2025,2,2594,803321.6289
Supercran,2025,3,3794,1159918.8244
Supercran,2025,4,5663,1745576.9058
Supercran,2025,5,4348,1376757.4395
Supercran,2025,6,7995,2159361.0716
Supercran,2025,7,7200,2224476.4836
Supercran,2025,8,3750,1229900.8769
Supercran,2025,9,2521,748499.8252
Supercran,2025,10,2971,849914.169
Supercran,2025,11,2695,765055.2407
Supercran,2025,12,978,288679.5973
Supercran,2026,1,1388,431828.733700001
Tansin,2024,1,23875,4729874.21890015
Tansin,2024,2,24258,4929698.96150015
Tansin,2024,3,25109,5070696.84500016
Tansin,2024,4,20067,3965762.5310001
Tansin,2024,5,22683,4675609.06860012
Tansin,2024,6,20935,4270937.86380009
Tansin,2024,7,22054,4499183.30900011
Tansin,2024,8,23072,4668027.32330014
Tansin,2024,9,21967,4338603.28150013
Tansin,2024,10,24510,4953615.65990014
Tansin,2024,11,24883,5041468.62400014
Tansin,2024,12,24110,4845731.60780014
Tansin,2025,1,25019,5056737.44590016
Tansin,2025,2,21592,4384649.05770011
Tansin,2025,3,23354,4611937.56650011
Tansin,2025,4,22006,4456885.64690012
Tansin,2025,5,22183,4488016.02120012
Tansin,2025,6,20787,4212961.8074001
Tansin,2025,7,22543,4559663.13440014
Tansin,2025,8,23341,4726894.85860013
Tansin,2025,9,24386,4906742.94040014
Tansin,2025,10,27044,5449100.17310017
Tansin,2025,11,24970,5030037.89150015
Tansin,2025,12,15299,3165526.30920004
Tansin,2026,1,34125,6816515.28960024
Tansin,2026,2,58,11286.565
Telsarta,2024,1,30670,8121521.916
Telsarta,2024,2,29960,7926828.4476
Telsarta,2024,3,30429,8083604.4935
Telsarta,2024,4,27759,7347231.3609
Telsarta,2024,5,28574,7593423.4278
Telsarta,2024,6,26944,7185009.1003
Telsarta,2024,7,25567,6765153.7924
Telsarta,2024,8,27220,7234782.1524
Telsarta,2024,9,27722,7372858.053
Telsarta,2024,10,30744,8149228.0977
Telsarta,2024,11,29562,7879373.2334
Telsarta,2024,12,32428,8567345.7317
Telsarta,2025,1,33572,8936239.1998
Telsarta,2025,2,33704,8877442.151
Telsarta,2025,3,33056,8740449.1118
Telsarta,2025,4,32843,8711545.2425
Telsarta,2025,5,32918,8736758.9656
Telsarta,2025,6,30933,8216326.1198
Telsarta,2025,7,34534,9117489.3182
Telsarta,2025,8,31106,8258597.7666
Telsarta,2025,9,33500,8883499.8811
Telsarta,2025,10,33477,8839456.1277
Telsarta,2025,11,31479,8394406.1151
Telsarta,2025,12,32668,8703005.3021
Telsarta,2026,1,34642,9217068.0172
Telsarta,2026,2,27,7197.8
Telsarta-A,2024,1,69192,29406778.9896999
Telsarta-A,2024,2,55164,22668192.1003
Telsarta-A,2024,3,55603,23103764.5079
Telsarta-A,2024,4,35130,13964213.8259001
Telsarta-A,2024,5,48828,20311966.0238001
Telsarta-A,2024,6,36438,15921757.3026002
Telsarta-A,2024,7,51982,21016142.5581001
Telsarta-A,2024,8,45720,18917340.7288001
Telsarta-A,2024,9,46074,19059294.2942001
Telsarta-A,2024,10,48821,20225939.3007001
Telsarta-A,2024,11,47903,19840329.1474001
Telsarta-A,2024,12,50615,21037251.5439
Telsarta-A,2025,1,54365,22511633.5645
Telsarta-A,2025,2,41706,17307695.0501002
Telsarta-A,2025,3,59815,24929116.4202999
Telsarta-A,2025,4,52561,21809945.284
Telsarta-A,2025,5,52158,21620446.5954
Telsarta-A,2025,6,47192,19632084.3270001
Telsarta-A,2025,7,50945,21232818.5166
Telsarta-A,2025,8,41780,17333666.0883001
Telsarta-A,2025,9,41061,17450878.3563001
Telsarta-A,2025,10,49043,20389687.2900001
Telsarta-A,2025,11,49858,20644846.4718001
Telsarta-A,2025,12,52739,21833563.353
Telsarta-A,2026,1,51395,21365423.633
Telsarta-A,2026,2,49,20505.57
Telsarta-D,2024,1,15168,7428214.9245
Telsarta-D,2024,2,6901,2902930.6778
Telsarta-D,2024,3,17786,8894806.5475
Telsarta-D,2024,4,11890,5591798.5598
Telsarta-D,2024,5,13171,6453403.3554
Telsarta-D,2024,6,10578,5230942.0052
Telsarta-D,2024,7,14023,6816331.1591
Telsarta-D,2024,8,6904,3535576.4044
Telsarta-D,2024,9,15520,7316740.8648
Telsarta-D,2024,10,13941,6774853.0272
Telsarta-D,2024,11,11431,5265745.14
Telsarta-D,2024,12,15577,7658471.015
Telsarta-D,2025,1,14886,7240835.976
Telsarta-D,2025,2,14522,6971478.7634
Telsarta-D,2025,3,15508,7567791.8536
Telsarta-D,2025,4,14132,6700935.092
Telsarta-D,2025,5,16597,8100052.8705
Telsarta-D,2025,6,14523,7052296.1368
Telsarta-D,2025,7,8764,4253923.0436
Telsarta-D,2025,8,2926,1269599.9954
Telsarta-D,2025,9,19093,8449828.8636
Telsarta-D,2025,10,17135,8613985.2122
Telsarta-D,2025,11,15946,7878145.6816
Telsarta-D,2025,12,16133,7815502.3174
Telsarta-D,2026,1,15062,7260679.897
Telsarta-D,2026,2,10,4369.0
Thewril,2024,1,6026,3417601.214
Thewril,2024,2,5637,3201687.4961
Thewril,2024,3,5807,3297440.3624
Thewril,2024,4,4633,2633726.849
Thewril,2024,5,5483,3116885.495
Thewril,2024,6,4967,2821035.741
Thewril,2024,7,6336,3597500.3932
Thewril,2024,8,6857,3896534.6633
Thewril,2024,9,6541,3715075.8626
Thewril,2024,10,7082,4016867.994
Thewril,2024,11,6616,3748738.9386
Thewril,2024,12,6228,3533674.4675
Thewril,2025,1,7245,4105424.764
Thewril,2025,2,6850,3881954.1184
Thewril,2025,3,6122,3472509.2675
Thewril,2025,4,7482,4236833.065
Thewril,2025,5,7800,4422997.945
Thewril,2025,6,6684,3793139.5125
Thewril,2025,7,8914,5054753.344
Thewril,2025,8,8714,4939153.9038
Thewril,2025,9,8967,5088221.3625
Thewril,2025,10,8544,4840023.6071
Thewril,2025,11,8613,4881499.509
Thewril,2025,12,8476,4796902.8095
Thewril,2026,1,7864,4456599.725
Thewril,2026,2,2,1139.0
Tiocap,2024,1,21324,2733017.274
Tiocap,2024,2,21606,2763837.696
Tiocap,2024,3,24341,3118653.876
Tiocap,2024,4,18515,2747786.874
Tiocap,2024,5,18020,2726373.708
Tiocap,2024,6,15988,2635461.414
Tiocap,2024,7,16848,3005534.5415
Tiocap,2024,8,18126,3282585.012
Tiocap,2024,9,18432,3597317.946
Tiocap,2024,10,19229,3723211.225
Tiocap,2024,11,18335,3315693.1835
Tiocap,2024,12,20065,4357110.183
Tiocap,2025,1,19654,4300972.647
Tiocap,2025,2,18135,4296179.50127
Tiocap,2025,3,16723,3838197.27
Tiocap,2025,4,15467,3716245.05
Tiocap,2025,5,14618,3581202.405
Tiocap,2025,6,12280,3006263.34
Tiocap,2025,7,14307,3619189.5
Tiocap,2025,8,13984,3431171.625
Tiocap,2025,9,14204,3730530.66
Tiocap,2025,10,16824,4224023.388
Tiocap,2025,11,14022,4789838.4051
Tiocap,2025,12,10740,6543589.425
Tiocap,2026,1,8069,4724725.068
Tiocap,2026,2,19,12093.375
Treatan,2024,1,32600,13697718.6695
Treatan,2024,2,30286,12807124.7524
Treatan,2024,3,31835,12991314.9439
Treatan,2024,4,30002,12516045.6796
Treatan,2024,5,31364,13238254.3126
Treatan,2024,6,30498,12608309.6234
Treatan,2024,7,31275,12868530.1282
Treatan,2024,8,31738,13181789.2011
Treatan,2024,9,30680,12852536.103
Treatan,2024,10,30595,12691682.9192
Treatan,2024,11,29356,12212154.8711
Treatan,2024,12,31472,12744925.0593
Treatan,2025,1,31925,13271702.1023
Treatan,2025,2,31576,13132189.1236
Treatan,2025,3,30229,12559984.8901
Treatan,2025,4,29656,11980863.6574
Treatan,2025,5,31716,13223548.51
Treatan,2025,6,28635,11841847.7396
Treatan,2025,7,32149,13186371.7703
Treatan,2025,8,29907,12452898.3015
Treatan,2025,9,30143,12426531.2708
Treatan,2025,10,30282,12446354.4131
Treatan,2025,11,28579,11867937.7947
Treatan,2025,12,30470,12178911.9367
Treatan,2026,1,30982,12680527.04
Treatan,2026,2,19,9038.6919
Treatan-D,2024,1,1881,1576253.4129
Treatan-D,2024,2,1514,1270574.4914
Treatan-D,2024,3,1633,1366112.5735
Treatan-D,2024,4,441,368312.2638
Treatan-D,2024,5,2042,1710067.2899
Treatan-D,2024,6,1629,1364199.8079
Treatan-D,2024,7,1666,1395387.4837
Treatan-D,2024,8,1760,1474277.1572
Treatan-D,2024,9,1551,1296337.8759
Treatan-D,2024,10,1138,952689.1712
Treatan-D,2024,11,1503,1259615.5013
Treatan-D,2024,12,1591,1331825.1818
Treatan-D,2025,1,1609,1349763.9314
Treatan-D,2025,2,1864,1553089.8726
Treatan-D,2025,3,1835,1535537.2536
Treatan-D,2025,4,1619,1354950.711
Treatan-D,2025,5,1722,1436656.3398
Treatan-D,2025,6,911,762349.611
Treatan-D,2025,7,1573,1315949.9398
Treatan-D,2025,8,1528,1279317.1194
Treatan-D,2025,9,1405,1178262.7185
Treatan-D,2025,10,1541,1288412.235
Treatan-D,2025,11,1586,1325603.213
Treatan-D,2025,12,1581,1321903.965
Treatan-D,2026,1,1579,1316931.8962
UFI,2024,1,-71,-31594.075
UFI,2024,2,8,3115.25
UFI,2024,3,-339,-142693.75
UFI,2024,4,-825,-349047.91
UFI,2024,5,-163,-70234.65
UFI,2024,6,-32,-13574.5
UFI,2024,7,-14,-6332.5
UFI,2024,8,-3,-1530.0
UFI,2024,9,-8,-3757.0
UFI,2024,10,-3,-1045.5
UFI,2024,12,-3,-1368.5
UFI,2025,2,-2,-858.5
UFI,2025,9,-4,-1717.0
UFI,2025,11,3,1045.5
UriTreat,2024,1,2470,2054416.0
UriTreat,2024,2,1741,1469466.4
UriTreat,2024,3,1986,1674500.0
UriTreat,2024,4,1706,1441538.8
UriTreat,2024,5,2096,1773732.4
UriTreat,2024,6,1475,1246283.6
UriTreat,2024,7,1674,1413366.4
UriTreat,2024,8,1905,1609424.0
UriTreat,2024,9,2219,1874277.2
UriTreat,2024,10,2247,1897812.0
UriTreat,2024,11,2282,1926950.0
UriTreat,2024,12,2088,1764052.6
UriTreat,2025,1,2317,1957091.0
UriTreat,2025,2,2283,1928709.5
UriTreat,2025,3,1880,1586168.0
UriTreat,2025,4,2067,1744840.9
UriTreat,2025,5,1914,1615749.7
UriTreat,2025,6,1659,1400851.0
UriTreat,2025,7,1895,1602692.0
UriTreat,2025,8,1800,1522800.5
UriTreat,2025,9,1829,1546124.5
UriTreat,2025,10,1912,1613631.5
UriTreat,2025,11,1608,1357441.5
UriTreat,2025,12,1937,1633402.5
UriTreat,2026,1,1543,1304792.5
Vanzak,2025,3,6577,1999798.159
Vanzak,2025,4,5473,1760762.7275
Vanzak,2025,5,9451,3114197.3175
Vanzak,2025,6,8940,3010014.4665
Vanzak,2025,7,12832,4195174.422
Vanzak,2025,8,13183,4296995.7265
Vanzak,2025,9,15533,5106303.6
Vanzak,2025,10,16507,5460849.6585
Vanzak,2025,11,14563,4893549.3055
Vanzak,2025,12,15873,5327305.0164
Vanzak,2026,1,14089,4732365.514
Vanzak,2026,2,2,697.0
Vible,2024,1,6324,4540499.58070001
Vible,2024,2,5799,4164382.7065
Vible,2024,3,6743,4842384.24900001
Vible,2024,4,5679,4073948.3169
Vible,2024,5,6629,4760255.14500001
Vible,2024,6,5825,4183883.03540001
Vible,2024,7,6346,4554505.86030001
Vible,2024,8,7384,5298872.33080002
Vible,2024,9,7570,5426685.20350001
Vible,2024,10,7713,5532202.73950002
Vible,2024,11,6481,4645573.66700001
Vible,2024,12,6149,4411127.498
Vible,2025,1,6614,4747207.14750001
Vible,2025,2,8047,5771410.34420004
Vible,2025,3,9256,6626959.62450005
Vible,2025,4,9610,6889139.25150005
Vible,2025,5,11022,7897033.07000007
Vible,2025,6,9678,6932409.89400006
Vible,2025,7,11220,8047691.36730009
Vible,2025,8,12606,9028322.47800007
Vible,2025,9,12722,9109092.02860009
Vible,2025,10,12685,9086031.88720006
Vible,2025,11,11063,7925667.02830009
Vible,2025,12,12124,8691312.8108001
Vible,2026,1,10024,7174276.77460008
Vible,2026,2,22,15681.8023
Voxamine,2024,1,15944,7434165.81299998
Voxamine,2024,2,14998,6891978.65849998
Voxamine,2024,3,15944,7424615.17039997
Voxamine,2024,4,14272,7036057.26699998
Voxamine,2024,5,17661,7878404.13499997
Voxamine,2024,6,14877,6864307.39769997
Voxamine,2024,7,16763,7656864.08919997
Voxamine,2024,8,18339,8352932.42179996
Voxamine,2024,9,18012,8223920.55919997
Voxamine,2024,10,17963,8235189.07139997
Voxamine,2024,11,16221,7450441.29029997
Voxamine,2024,12,17152,7835926.54289998
Voxamine,2025,1,17546,8039204.91569997
Voxamine,2025,2,16490,7502111.35399997
Voxamine,2025,3,16802,7629041.67799998
Voxamine,2025,4,17916,8243980.24499998
Voxamine,2025,5,18428,8278527.98899997
Voxamine,2025,6,15767,7178256.48699998
Voxamine,2025,7,18585,8384914.72829996
Voxamine,2025,8,17814,8013591.85729997
Voxamine,2025,9,18308,8312089.10999997
Voxamine,2025,10,17923,8127432.13979996
Voxamine,2025,11,16503,7486081.55039996
Voxamine,2025,12,17655,8077681.61439996
Voxamine,2026,1,17476,7737132.00379997
Voxamine,2026,2,14,4607.674
WINZITH,2024,1,-1,-191.25
WINZITH,2024,3,-2,-382.5
WINZITH,2024,4,-1,-191.25
WINZITH,2025,1,-1,-127.25
X-Plended,2024,1,331694,141165077.076992
X-Plended,2024,2,324118,138419892.577092
X-Plended,2024,3,341268,145251907.278293
X-Plended,2024,4,305494,129775735.835591
X-Plended,2024,5,323091,136490016.181593
X-Plended,2024,6,316003,133567592.910592
X-Plended,2024,7,337185,142720977.928592
X-Plended,2024,8,371281,157680655.652894
X-Plended,2024,9,367003,155664828.510594
X-Plended,2024,10,380487,161292192.289795
X-Plended,2024,11,363457,154176300.908494
X-Plended,2024,12,378616,160420599.852494
X-Plended,2025,1,399007,169968456.323676
X-Plended,2025,2,393358,168303929.672993
X-Plended,2025,3,415427,177148149.999697
X-Plended,2025,4,391678,167815133.406096
X-Plended,2025,5,422441,179890307.689597
X-Plended,2025,6,383395,163851402.065795
X-Plended,2025,7,436752,187333807.995
X-Plended,2025,8,410616,176327981.799396
X-Plended,2025,9,442023,189449922.799596
X-Plended,2025,10,442141,189396791.712998
X-Plended,2025,11,417019,178818434.503496
X-Plended,2025,12,449370,192883507.466698
X-Plended,2026,1,458871,196684753.582498
X-Plended,2026,2,591,245087.9035
X-Plended EZ,2024,1,41129,16102873.1984999
X-Plended EZ,2024,2,37345,14653352.4534999
X-Plended EZ,2024,3,34817,13601235.249
X-Plended EZ,2024,4,39234,14950010.9955
X-Plended EZ,2024,5,37084,14065540.551
X-Plended EZ,2024,6,42240,17190609.1919999
X-Plended EZ,2024,7,43964,17406079.6775999
X-Plended EZ,2024,8,41327,16126763.7239999
X-Plended EZ,2024,9,46495,18198525.5340999
X-Plended EZ,2024,10,52867,20786718.6404998
X-Plended EZ,2024,11,41371,15649655.0562
X-Plended EZ,2024,12,59214,23833985.7404997
X-Plended EZ,2025,1,54464,21295882.9964998
X-Plended EZ,2025,2,42773,15461184.0189
X-Plended EZ,2025,3,50502,21931683.2294997
X-Plended EZ,2025,4,54599,19886056.6950999
X-Plended EZ,2025,5,58046,22756203.5449998
X-Plended EZ,2025,6,48292,20361274.2719999
X-Plended EZ,2025,7,66490,26740246.4329997
X-Plended EZ,2025,8,63178,25600391.1279997
X-Plended EZ,2025,9,33275,14622942.5239999
X-Plended EZ,2025,10,93650,36949745.5729998
X-Plended EZ,2025,11,62756,25411807.0034996
X-Plended EZ,2025,12,75836,30530569.3304995
X-Plended EZ,2026,1,75920,31031022.2919996
X-Plended EZ,2026,2,185,74164.455
Xcept,2024,1,84496,44444017.7588007
Xcept,2024,2,84588,44837314.2713009
Xcept,2024,3,91354,48886235.151201
Xcept,2024,4,85525,46058850.9126008
Xcept,2024,5,90525,48934631.460701
Xcept,2024,6,90531,49053167.3339011
Xcept,2024,7,92720,49175894.553801
Xcept,2024,8,84402,44659965.3675008
Xcept,2024,9,83418,44488752.6736008
Xcept,2024,10,90433,48401189.3893012
Xcept,2024,11,82343,43923440.618501
Xcept,2024,12,82094,43354094.981901
Xcept,2025,1,88389,46583462.716801
Xcept,2025,2,83192,43948365.4716008
Xcept,2025,3,86972,45853377.1033011
Xcept,2025,4,80833,42761874.0278008
Xcept,2025,5,87045,45856458.880701
Xcept,2025,6,80125,42531168.6736007
Xcept,2025,7,88670,46878997.8846011
Xcept,2025,8,84215,43841664.1144009
Xcept,2025,9,87445,46183182.6072009
Xcept,2025,10,89184,47378111.8685011
Xcept,2025,11,88117,46562939.5591011
Xcept,2025,12,92582,49183298.5440012
Xcept,2026,1,90940,48153408.902001
Xcept,2026,2,159,70255.475
Xilica,2024,1,25714,10551352.5315998
Xilica,2024,2,25178,10227188.6941998
Xilica,2024,3,26420,10725024.8780998
Xilica,2024,4,22615,9198221.87089985
Xilica,2024,5,26159,10518532.9462998
Xilica,2024,6,27058,11098191.3394997
Xilica,2024,7,28099,11354939.6501997
Xilica,2024,8,32729,13310374.0731997
Xilica,2024,9,32862,13229377.0932997
Xilica,2024,10,36559,14771605.8092996
Xilica,2024,11,32641,13123786.5258997
Xilica,2024,12,30811,12339228.6663997
Xilica,2025,1,36066,14776188.5694996
Xilica,2025,2,34696,14104658.5291996
Xilica,2025,3,31900,12984816.5599997
Xilica,2025,4,34334,13855729.6042997
Xilica,2025,5,36136,14563697.1760996
Xilica,2025,6,30771,12388519.1039997
Xilica,2025,7,36986,14905574.6781996
Xilica,2025,8,36820,14706552.7879996
Xilica,2025,9,36097,14488517.6070996
Xilica,2025,10,36169,14526819.9597996
Xilica,2025,11,34301,13884808.2737997
Xilica,2025,12,35962,14565707.8083997
Xilica,2026,1,35817,14529015.1845996
Xilica,2026,2,20,8452.2475
Zibes,2024,1,29414,4142224.20300001
Zibes,2024,2,26225,3556195.27980001
Zibes,2024,3,26994,3468653.28640001
Zibes,2024,4,32843,4771600.09540001
Zibes,2024,5,32051,4604682.75480001
Zibes,2024,6,22994,3407141.5758
Zibes,2024,7,36762,5105598.61000002
Zibes,2024,8,33215,4689340.55480002
Zibes,2024,9,33568,4745303.68250002
Zibes,2024,10,31354,4036523.31660002
Zibes,2024,11,41251,5753893.95800003
Zibes,2024,12,41245,5881219.56800004
Zibes,2025,1,43945,6278694.23560004
Zibes,2025,2,41175,5545779.79840004
Zibes,2025,3,43765,6052535.77685004
Zibes,2025,4,40826,5614213.53900003
Zibes,2025,5,44483,6182452.88040004
Zibes,2025,6,43861,6112977.87880003
Zibes,2025,7,49403,6821649.46200005
Zibes,2025,8,40721,6164600.29690004
Zibes,2025,9,52378,7020478.06640005
Zibes,2025,10,50220,7067922.82320005
Zibes,2025,11,47608,6806173.94000005
Zibes,2025,12,55405,7569743.85270005
Zibes,2026,1,53765,7303413.93470006
Zibes,2026,2,107,14602.099
Zilero,2024,1,1347,1096842.465
Zilero,2024,2,1486,1201498.29
Zilero,2024,3,1094,865779.06
Zilero,2024,4,760,583757.22
Zilero,2024,5,488,355737.7245
Zilero,2024,6,392,294885.825
Zilero,2024,7,178,126910.287
Zilero,2024,8,233,203302.3098
Zilero,2024,9,337,281265.9328
Zilero,2024,10,1106,901989.7791
Zilero,2024,11,1342,1082130.4185
Zilero,2024,12,1423,1150495.7512
Zilero,2025,1,1544,1244135.8399
Zilero,2025,2,1408,1140156.7355
Zilero,2025,3,1598,1284128.7501
Zilero,2025,4,1630,1305223.5669
Zilero,2025,5,1638,1325162.835
Zilero,2025,6,1493,1202208.567
Zilero,2025,7,1958,1580061.3705
Zilero,2025,8,1977,1600091.2584
Zilero,2025,9,2117,1714599.6
Zilero,2025,10,2384,1930860.7293
Zilero,2025,11,2378,1915654.1205
Zilero,2025,12,2368,1919539.513
Zilero,2026,1,2496,2005421.9915
Zilero,2026,2,14,10414.625
Zilfom,2024,1,3282,1461608.7875
Zilfom,2024,2,4499,2004529.5
Zilfom,2024,3,4275,1903592.425
Zilfom,2024,4,3215,1432372.1875
Zilfom,2024,5,3517,1566408.9
Zilfom,2024,6,2399,1069059.875
Zilfom,2024,7,2897,1289972.1125
Zilfom,2024,8,2875,1281151.875
Zilfom,2024,9,3251,1448211.0875
Zilfom,2024,10,3486,1552369.2375
Zilfom,2024,11,3570,1589407.1375
Zilfom,2024,12,4129,1832974.2125
Zilfom,2025,1,4256,1896816.8625
Zilfom,2025,2,4316,1921695.0875
Zilfom,2025,3,3251,1447435.25
Zilfom,2025,4,3307,1471639.6175
Zilfom,2025,5,3243,1443217.125
Zilfom,2025,6,2064,919749.0875
Zilfom,2025,7,2837,1263994.2
Zilfom,2025,8,3242,1443527.1625
Zilfom,2025,9,3269,1456223.1875
Zilfom,2025,10,3856,1717178.925
Zilfom,2025,11,3223,1437227.4831
Zilfom,2025,12,2074,923503.5375
Zilfom,2026,1,2370,1053512.9925
Zilfom,2026,2,6,2677.5
Zoltar,2024,1,35754,8228176.25350001
Zoltar,2024,2,34525,7896280.09420001
Zoltar,2024,3,40306,9035394.85220006
Zoltar,2024,4,32073,7389426.8426
Zoltar,2024,5,33705,7645125.68650002
Zoltar,2024,6,30595,6796680.54820001
Zoltar,2024,7,28240,6483452.84180001
Zoltar,2024,8,33327,7418437.10000001
Zoltar,2024,9,35675,7845517.05500003
Zoltar,2024,10,38708,8595086.37670003
Zoltar,2024,11,34198,8015411.11570002
Zoltar,2024,12,31364,7230417.33330003
Zoltar,2025,1,41568,9115168.22420003
Zoltar,2025,2,32997,7415110.2505
Zoltar,2025,3,33259,7073824.9458
Zoltar,2025,4,42347,9023654.88150002
Zoltar,2025,5,37554,8019512.30540001
Zoltar,2025,6,38554,8275353.68620002
Zoltar,2025,7,44781,10041844.0511
Zoltar,2025,8,43216,9500040.91690004
Zoltar,2025,9,42968,9707769.25010002
Zoltar,2025,10,43418,9664355.06470004
Zoltar,2025,11,38796,9003572.02790001
Zoltar,2025,12,33181,7556451.93359999
Zoltar,2026,1,21805,5495296.94359999
Zoltar,2026,2,2,662.9
ZOLTAR INSTA,2024,8,-5,-1071.0
